1985,1,11,6,-109,-166,10042,140,113,8,-9999,0,010040-99999
1985,1,11,12,-93,-124,10007,120,164,8,-9999,-9999,010040-99999
1985,1,16,18,-131,-211,10239,150,51,3,-9999,0,010040-99999
1985,1,17,6,-135,-235,10244,150,72,1,-9999,0,010040-99999
1985,1,21,18,-150,-228,10332,270,15,2,-9999,0,010040-99999
1985,1,23,6,-143,-218,10230,140,46,1,-9999,0,010040-99999
1985,1,28,12,-160,-249,10019,140,62,1,-9999,-9999,010040-99999
1985,8,2,18,80,48,10095,110,26,7,-9999,0,010040-99999
1985,8,20,12,33,15,10181,350,21,6,-9999,-9999,010040-99999
1985,9,6,12,27,-32,10102,360,67,6,-9999,-9999,010040-99999
1985,9,6,18,20,-21,10114,330,62,8,-9999,0,010040-99999
1985,9,7,6,9,-12,10156,300,21,6,-9999,0,010040-99999
1985,9,8,12,6,-19,10210,130,21,7,-9999,-9999,010040-99999
1985,9,8,18,3,-26,10212,10,10,8,-9999,0,010040-99999
1985,9,9,6,-1,-37,10220,0,0,8,-9999,0,010040-99999
1985,9,11,12,27,-12,10204,210,31,8,-9999,-9999,010040-99999
1985,9,12,6,25,-1,10185,360,57,8,-9999,-9999,010040-99999
1985,9,12,12,33,1,10175,100,21,8,-9999,-9999,010040-99999
1985,9,12,18,20,14,10164,190,15,8,-9999,-9999,010040-99999
1985,9,13,12,25,-23,10077,120,129,6,-9999,-9999,010040-99999
1985,9,13,18,26,-23,10052,130,113,8,-9999,-9999,010040-99999
1985,9,14,6,32,-9,10000,120,113,6,-9999,0,010040-99999
1985,9,14,12,40,-11,9976,100,113,7,-9999,-9999,010040-99999
1985,9,15,12,24,17,9900,230,5,8,-9999,-9999,010040-99999
1985,9,16,6,11,10,9879,180,5,4,-9999,0,010040-99999
1985,9,16,12,42,14,9885,200,5,3,-9999,-9999,010040-99999
1985,9,16,18,27,15,9902,0,0,6,-9999,0,010040-99999
1985,9,17,6,15,2,9942,0,0,6,-9999,-9999,010040-99999
1985,9,26,6,-21,-76,10088,130,57,4,-9999,0,010040-99999
1985,9,26,12,-25,-67,10089,130,21,7,-9999,-9999,010040-99999
1985,9,27,6,-56,-110,10064,280,5,7,-9999,0,010040-99999
1985,9,30,18,7,6,9976,90,31,8,-9999,-9999,010040-99999
1985,10,1,6,-10,-10,9933,270,5,8,-9999,-9999,010040-99999
1985,10,1,12,-4,-61,9917,140,82,7,-9999,-9999,010040-99999
1985,10,1,18,-9,-67,9884,150,67,7,-9999,-9999,010040-99999
1985,10,2,6,1,-65,9872,140,21,7,-9999,0,010040-99999
1985,10,2,12,-15,-52,9887,230,10,5,-9999,-9999,010040-99999
1985,10,2,18,-16,-56,9912,280,5,5,-9999,0,010040-99999
1985,10,3,6,1,-49,9969,350,46,3,-9999,0,010040-99999
1985,10,3,12,-47,-83,9999,270,10,2,-9999,-9999,010040-99999
1985,10,3,18,-60,-100,10016,0,0,2,-9999,0,010040-99999
1985,10,4,6,-63,-132,10035,160,41,1,-9999,0,010040-99999
1985,10,4,18,-78,-135,10049,140,62,0,-9999,0,010040-99999
1985,10,5,6,-98,-159,10097,140,51,2,-9999,0,010040-99999
1985,10,5,12,-75,-125,10094,240,21,7,-9999,-9999,010040-99999
1985,10,5,18,-56,-107,10096,210,15,6,-9999,0,010040-99999
1985,10,6,6,-62,-110,10108,270,31,3,-9999,0,010040-99999
1985,10,6,12,-75,-123,10135,270,36,1,-9999,-9999,010040-99999
1985,10,6,18,-77,-125,10153,270,21,1,-9999,0,010040-99999
1985,10,7,6,-80,-123,10164,250,10,1,-9999,0,010040-99999
1985,10,7,12,-32,-83,10141,140,36,8,-9999,-9999,010040-99999
1985,10,7,18,-16,-49,10097,240,10,8,-9999,0,010040-99999
1985,10,8,6,18,-11,9961,120,103,8,-9999,-9999,010040-99999
1985,10,8,12,19,-28,9908,120,113,8,-9999,-9999,010040-99999
1985,10,8,18,15,8,9847,260,26,8,-9999,-9999,010040-99999
1985,10,9,6,-11,-17,9829,300,51,8,-9999,-9999,010040-99999
1985,10,9,12,-40,-46,9870,310,36,8,-9999,-9999,010040-99999
1985,10,9,18,-41,-48,9906,320,15,8,-9999,-9999,010040-99999
1985,10,10,6,-47,-58,9876,0,0,7,-9999,0,010040-99999
1985,10,10,12,25,4,9867,180,36,8,-9999,-9999,010040-99999
1985,10,10,18,-45,-57,9928,320,62,7,-9999,-9999,010040-99999
1985,10,11,6,-77,-132,9983,200,21,7,-9999,-9999,010040-99999
1985,10,11,18,-40,-57,9933,150,15,7,-9999,-9999,010040-99999
1985,10,12,6,-59,-115,9954,290,46,8,-9999,-9999,010040-99999
1985,10,12,12,-57,-94,9978,250,41,7,-9999,-9999,010040-99999
1985,10,12,18,-72,-129,10024,290,51,8,-9999,-9999,010040-99999
1985,10,13,6,-75,-138,10074,180,31,6,-9999,-9999,010040-99999
1985,10,13,12,-62,-102,10060,170,21,8,-9999,-9999,010040-99999
1985,10,13,18,-42,-79,10037,190,36,8,-9999,-9999,010040-99999
1985,10,14,6,-29,-89,10027,270,21,8,-9999,0,010040-99999
1985,10,14,18,-94,-124,10073,180,5,8,-9999,-9999,010040-99999
1985,10,15,6,-86,-131,9978,300,82,8,-9999,-9999,010040-99999
1985,10,15,12,-87,-138,9925,330,31,8,-9999,-9999,010040-99999
1985,10,15,18,-91,-162,9907,20,98,6,-9999,0,010040-99999
1985,10,16,6,-103,-147,10035,330,93,6,-9999,0,010040-99999
1985,10,16,12,-100,-150,10074,360,41,8,-9999,-9999,010040-99999
1985,10,16,18,-82,-120,10109,330,62,3,-9999,-9999,010040-99999
1985,10,17,6,-96,-111,10122,270,21,4,-9999,0,010040-99999
1985,10,17,12,-117,-127,10118,250,10,1,-9999,-9999,010040-99999
1985,10,18,6,-77,-121,10068,0,0,6,-9999,0,010040-99999
1985,10,18,12,-45,-84,10061,150,15,8,-9999,-9999,010040-99999
1985,10,18,18,-78,-104,10054,130,5,1,-9999,0,010040-99999
1985,10,19,6,-90,-126,10002,270,10,1,-9999,0,010040-99999
1985,10,19,12,-81,-117,9978,270,21,1,-9999,-9999,010040-99999
1985,10,19,18,-117,-142,9945,0,0,1,-9999,0,010040-99999
1985,10,20,6,-91,-141,9939,150,21,3,-9999,0,010040-99999
