1990,1,1,6,-114,-184,10149,130,62,0,-9999,0,010040-99999
1990,1,1,12,-143,-204,10193,270,21,0,-9999,-9999,010040-99999
1990,1,1,18,-131,-225,10229,140,57,0,-9999,0,010040-99999
1990,1,2,6,-89,-124,10218,180,15,8,-9999,-9999,010040-99999
1990,1,2,12,-65,-119,10193,120,77,8,-9999,-9999,010040-99999
1990,1,2,18,-42,-68,10161,120,15,8,-9999,-9999,010040-99999
1990,1,3,6,-17,-24,10098,110,41,8,-9999,-9999,010040-99999
1990,1,3,12,16,-13,10056,170,51,9,-9999,-9999,010040-99999
1990,1,3,18,10,-7,10022,270,21,8,-9999,-9999,010040-99999
1990,1,4,6,-14,-25,9955,280,15,3,-9999,-9999,010040-99999
1990,1,4,12,-35,-46,9962,-9999,5,2,-9999,-9999,010040-99999
1990,1,4,18,-56,-67,9977,130,36,8,-9999,0,010040-99999
1990,1,5,6,-48,-68,10004,210,10,8,-9999,0,010040-99999
1990,1,5,12,-23,-53,10015,260,10,8,-9999,-9999,010040-99999
1990,1,5,18,-29,-93,10014,140,41,8,-9999,0,010040-99999
1990,1,6,6,-41,-73,9998,120,154,8,-9999,0,010040-99999
1990,1,6,12,-28,-50,9998,110,144,9,-9999,-9999,010040-99999
1990,1,6,18,-19,-20,10000,130,87,9,-9999,-9999,010040-99999
1990,1,7,6,-5,-35,10004,130,82,6,-9999,-9999,010040-99999
1990,1,7,12,-3,-56,10000,120,72,2,-9999,-9999,010040-99999
1990,1,7,18,-33,-86,9997,120,164,0,-9999,-9999,010040-99999
1990,1,8,6,-16,-64,9972,110,185,6,-9999,-9999,010040-99999
1990,1,8,12,-19,-72,10006,120,170,7,-9999,-9999,010040-99999
1990,1,9,6,-55,-104,10078,120,154,1,-9999,0,010040-99999
1990,1,9,12,-94,-149,10097,150,77,0,-9999,-9999,010040-99999
1990,1,9,18,-108,-187,10117,140,10,0,-9999,0,010040-99999
1990,1,10,12,-81,-132,10198,120,82,6,-9999,-9999,010040-99999
1990,1,10,18,-83,-134,10209,120,123,1,-9999,0,010040-99999
1990,1,11,6,-85,-148,10235,140,31,0,-9999,0,010040-99999
1990,1,11,12,-93,-162,10251,240,31,0,-9999,-9999,010040-99999
1990,1,11,18,-80,-128,10255,110,123,3,-9999,0,010040-99999
1990,1,12,6,-71,-124,10263,120,129,5,-9999,0,010040-99999
1990,1,12,12,-66,-120,10268,120,123,1,-9999,-9999,010040-99999
1990,1,12,18,-61,-112,10254,120,123,4,-9999,0,010040-99999
1990,1,13,6,-66,-114,10230,120,129,4,-9999,0,010040-99999
1990,1,13,12,-65,-110,10222,120,129,2,-9999,-9999,010040-99999
1990,1,13,18,-53,-103,10200,120,129,2,-9999,0,010040-99999
1990,1,14,6,-48,-100,10127,110,144,3,-9999,0,010040-99999
1990,1,14,12,-43,-99,10089,110,129,4,-9999,-9999,010040-99999
1990,1,15,6,-32,-90,9889,120,154,8,-9999,0,010040-99999
1990,1,15,12,-25,-84,9852,120,154,8,-9999,-9999,010040-99999
1990,1,15,18,-22,-69,9822,110,144,6,-9999,-9999,010040-99999
1990,1,16,6,-31,-53,9797,250,15,7,-9999,0,010040-99999
1990,1,16,12,-42,-48,9811,0,0,8,-9999,-9999,010040-99999
1990,1,16,18,-33,-35,9816,150,15,8,-9999,-9999,010040-99999
1990,1,17,6,-21,-23,9850,310,26,8,-9999,-9999,010040-99999
1990,1,17,12,-22,-24,9880,280,15,8,-9999,-9999,010040-99999
1990,1,17,18,-23,-50,9996,120,123,6,-9999,-9999,010040-99999
1990,1,18,6,-47,-88,9974,110,118,1,-9999,0,010040-99999
1990,1,18,12,-57,-107,10024,120,108,1,-9999,-9999,010040-99999
1990,1,18,18,-70,-131,10035,100,103,1,-9999,0,010040-99999
