1991,1,1,6,-92,-140,10120,140,21,1,-9999,0,010040-99999
1991,1,1,12,-104,-154,10107,160,51,0,-9999,-9999,010040-99999
1991,1,1,18,-116,-168,10086,150,62,2,-9999,0,010040-99999
1991,1,2,6,-145,-197,10034,0,0,1,-9999,0,010040-99999
1991,1,2,12,-136,-192,10022,150,41,6,-9999,-9999,010040-99999
1991,1,2,18,-120,-164,10003,200,10,6,-9999,0,010040-99999
1991,1,3,6,-69,-126,9995,120,41,6,-9999,0,010040-99999
1991,1,3,12,-73,-136,10016,310,10,7,-9999,-9999,010040-99999
1991,1,3,18,-81,-134,10024,0,0,0,-9999,0,010040-99999
1991,1,4,6,-107,-151,10030,250,21,0,-9999,0,010040-99999
1991,1,4,12,-81,-162,10028,120,93,0,-9999,-9999,010040-99999
1991,1,4,18,-79,-146,10015,120,82,0,-9999,0,010040-99999
1991,1,5,6,-95,-164,10024,110,62,0,-9999,0,010040-99999
1991,1,5,12,-107,-180,10048,130,46,0,-9999,-9999,010040-99999
1991,1,5,18,-91,-150,10057,120,62,0,-9999,0,010040-99999
1991,1,6,6,-75,-103,10073,160,31,8,-9999,-9999,010040-99999
1991,1,6,12,-45,-104,10084,100,82,3,-9999,-9999,010040-99999
1991,1,6,18,-48,-102,10087,90,62,0,-9999,0,010040-99999
1991,1,7,6,-57,-128,10075,120,103,0,-9999,0,010040-99999
1991,1,7,18,-64,-134,10046,130,72,0,-9999,0,010040-99999
1991,1,8,6,-59,-123,10031,100,98,0,-9999,0,010040-99999
1991,1,8,12,-50,-111,10038,110,108,1,-9999,-9999,010040-99999
1991,1,8,18,-56,-119,10043,100,98,0,-9999,0,010040-99999
1991,1,9,6,-71,-132,10063,140,72,0,-9999,0,010040-99999
1991,1,9,12,-99,-158,10071,150,57,0,-9999,-9999,010040-99999
1991,1,9,18,-102,-169,10067,160,51,0,-9999,0,010040-99999
1991,1,10,6,-160,-211,10059,260,5,0,-9999,0,010040-99999
1991,1,10,12,-167,-223,10050,270,21,0,-9999,-9999,010040-99999
1991,1,10,18,-175,-231,10039,260,10,0,-9999,0,010040-99999
1991,1,11,6,-170,-226,10022,130,10,0,-9999,0,010040-99999
1991,1,11,12,-174,-230,10027,120,15,0,-9999,-9999,010040-99999
1991,1,11,18,-180,-234,10036,250,10,0,-9999,0,010040-99999
1991,1,12,6,-203,-242,10070,260,5,0,-9999,0,010040-99999
1991,1,12,12,-190,-229,10104,270,21,0,-9999,-9999,010040-99999
1991,1,12,18,-212,-248,10136,260,10,0,-9999,0,010040-99999
1991,1,13,6,-192,-247,10123,230,10,0,-9999,0,010040-99999
1991,1,13,12,-162,-233,10185,130,21,3,-9999,-9999,010040-99999
1991,1,13,18,-148,-214,10171,230,15,5,-9999,0,010040-99999
1991,1,14,6,-82,-120,10143,260,10,8,-9999,-9999,010040-99999
1991,1,14,12,-66,-102,10107,120,77,8,-9999,-9999,010040-99999
1991,1,14,18,-47,-76,9986,120,108,8,-9999,0,010040-99999
1991,1,15,6,-9,-35,9752,150,26,8,-9999,0,010040-99999
1991,1,15,12,1,0,9792,270,36,8,-9999,-9999,010040-99999
1991,1,15,18,-43,-45,9858,310,72,8,-9999,-9999,010040-99999
1991,1,16,6,-95,-118,9943,300,41,8,-9999,-9999,010040-99999
1991,1,16,12,-108,-141,9967,280,26,8,-9999,-9999,010040-99999
1991,1,16,18,-144,-182,9949,130,31,2,-9999,-9999,010040-99999
1991,1,17,6,-4,-38,9770,170,31,8,-9999,-9999,010040-99999
1991,1,17,12,-9999,-9999,9764,240,62,7,-9999,-9999,010040-99999
1991,1,17,18,-102,-105,9885,300,93,8,-9999,-9999,010040-99999
1991,1,18,6,-140,-167,9930,280,41,7,-9999,-9999,010040-99999
1991,1,18,12,-131,-147,9944,350,10,7,-9999,-9999,010040-99999
1991,1,18,18,-132,-163,9963,0,0,7,-9999,-9999,010040-99999
